# ILSVRC2012_val_00001758
100.00  68.46   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00017188
10.00   3.66    5.00    19.75   0.00    29.57   0.82   
20.00   5.90    4.00    14.94   0.00    30.90   0.86   
30.00   5.86    4.00    12.06   0.00    31.94   0.89   
40.00   7.87    3.00    9.83    0.00    32.97   0.91   
50.00   10.05   2.00    7.80    0.00    34.53   0.93   
60.00   8.40    2.00    5.77    0.00    36.43   0.95   
70.00   10.41   2.00    4.44    0.00    38.43   0.97   
80.00   9.00    2.00    3.50    0.00    40.48   0.98   
90.00   10.15   2.00    2.28    0.00    44.90   0.99   
100.00  10.29   2.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00017630
10.00   64.83   1.00    21.66   0.00    33.24   0.79   
20.00   65.59   1.00    14.36   0.00    34.29   0.83   
30.00   56.01   1.00    10.49   0.00    35.37   0.86   
40.00   54.63   1.00    7.92    0.00    36.69   0.90   
50.00   58.10   1.00    6.82    0.00    37.76   0.92   
60.00   52.27   1.00    5.07    0.00    39.95   0.95   
70.00   52.25   1.00    3.93    0.00    42.05   0.97   
80.00   50.77   1.00    3.02    0.00    44.30   0.98   
90.00   52.90   1.00    2.03    0.00    48.48   0.99   
100.00  53.45   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00018053
10.00   71.47   1.00    13.35   0.00    29.88   0.86   
20.00   71.73   1.00    10.29   0.00    31.51   0.90   
30.00   76.95   1.00    8.54    0.00    32.77   0.92   
40.00   78.18   1.00    7.11    0.00    34.07   0.94   
50.00   75.77   1.00    6.17    0.00    35.41   0.95   
60.00   75.96   1.00    4.89    0.00    37.43   0.97   
70.00   74.12   1.00    3.97    0.00    39.52   0.98   
80.00   75.75   1.00    3.24    0.00    41.71   0.99   
90.00   76.02   1.00    2.29    0.00    46.02   0.99   
100.00  76.02   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00019786
10.00   0.00    127.00  16.21   0.00    27.27   0.81   
20.00   0.00    119.00  12.43   0.00    28.12   0.85   
30.00   0.00    124.00  10.22   0.00    28.69   0.87   
40.00   0.00    109.00  8.46    0.00    29.20   0.89   
50.00   0.01    92.00   5.97    0.00    33.83   0.92   
60.00   0.01    92.00   4.54    0.00    35.82   0.95   
70.00   0.01    96.00   3.57    0.00    37.91   0.96   
80.00   0.00    98.00   2.90    0.00    40.04   0.97   
90.00   0.01    96.00   1.98    0.00    44.86   0.99   
100.00  0.01    95.00   1.00    0.00    inf     1.00   
# ILSVRC2012_val_00019998
10.00   99.90   1.00    17.63   0.00    29.39   0.88   
20.00   99.91   1.00    13.93   0.00    30.59   0.90   
30.00   99.92   1.00    11.70   0.00    31.40   0.92   
40.00   99.94   1.00    9.79    0.00    32.12   0.93   
50.00   99.94   1.00    7.45    0.00    35.07   0.95   
60.00   99.95   1.00    5.67    0.00    36.89   0.96   
70.00   99.95   1.00    4.41    0.00    38.82   0.97   
80.00   99.94   1.00    3.49    0.00    40.77   0.98   
90.00   99.95   1.00    2.28    0.00    45.19   0.99   
100.00  99.95   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00020807
10.00   99.91   1.00    17.18   0.00    27.75   0.86   
20.00   99.89   1.00    12.94   0.00    28.96   0.89   
30.00   99.92   1.00    10.48   0.00    29.87   0.91   
40.00   99.92   1.00    8.58    0.00    30.73   0.92   
50.00   99.93   1.00    5.91    0.00    31.97   0.94   
60.00   99.91   1.00    4.16    0.00    33.93   0.96   
70.00   99.91   1.00    3.13    0.00    36.17   0.98   
80.00   99.91   1.00    2.52    0.00    38.48   0.99   
90.00   99.92   1.00    1.75    0.00    43.77   1.00   
100.00  99.92   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00021855
10.00   94.05   1.00    12.19   0.00    29.52   0.89   
20.00   94.71   1.00    9.52    0.00    31.29   0.92   
30.00   95.19   1.00    7.92    0.00    32.71   0.93   
40.00   95.12   1.00    6.66    0.00    34.11   0.95   
50.00   95.68   1.00    5.90    0.00    35.16   0.95   
60.00   95.10   1.00    4.71    0.00    37.22   0.97   
70.00   95.82   1.00    3.87    0.00    39.31   0.98   
80.00   95.69   1.00    3.21    0.00    41.53   0.99   
90.00   95.77   1.00    2.30    0.00    45.74   1.00   
100.00  95.75   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00021915
10.00   49.61   1.00    21.13   0.00    29.32   0.80   
20.00   57.59   1.00    15.87   0.00    30.37   0.83   
30.00   51.15   1.00    12.84   0.00    31.16   0.86   
40.00   47.23   1.00    10.33   0.00    31.92   0.88   
50.00   39.70   1.00    7.88    0.00    34.03   0.90   
60.00   45.15   1.00    5.59    0.00    35.75   0.93   
70.00   39.42   1.00    4.13    0.00    37.72   0.95   
80.00   41.09   1.00    3.21    0.00    39.80   0.97   
90.00   38.75   1.00    2.06    0.00    44.57   0.99   
100.00  40.08   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00022002
10.00   74.40   1.00    9.91    0.00    27.51   0.92   
20.00   72.04   1.00    7.99    0.00    29.19   0.94   
30.00   75.55   1.00    6.84    0.00    30.42   0.96   
40.00   74.67   1.00    5.84    0.00    31.59   0.97   
50.00   81.03   1.00    4.94    0.00    33.57   0.97   
60.00   80.54   1.00    4.03    0.00    35.64   0.98   
70.00   80.52   1.00    3.30    0.00    37.83   0.99   
80.00   80.61   1.00    2.75    0.00    40.00   0.99   
90.00   80.25   1.00    1.95    0.00    44.66   1.00   
100.00  79.83   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00022204
10.00   46.51   1.00    13.24   0.00    29.36   0.80   
20.00   55.47   1.00    9.88    0.00    31.11   0.85   
30.00   56.50   1.00    8.01    0.00    32.54   0.89   
40.00   53.15   1.00    6.57    0.00    34.00   0.91   
50.00   54.32   1.00    5.79    0.00    35.16   0.93   
60.00   56.74   1.00    4.62    0.00    37.32   0.95   
70.00   51.84   1.00    3.78    0.00    39.51   0.97   
80.00   56.65   1.00    3.13    0.00    41.80   0.98   
90.00   54.22   1.00    2.27    0.00    46.01   0.99   
100.00  55.23   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00023475
10.00   99.61   1.00    20.27   0.00    29.38   0.90   
20.00   99.59   1.00    16.06   0.00    30.24   0.91   
30.00   99.59   1.00    13.41   0.00    30.84   0.92   
40.00   99.64   1.00    11.23   0.00    31.36   0.93   
50.00   99.73   1.00    8.17    0.00    35.62   0.95   
60.00   99.72   1.00    6.26    0.00    37.34   0.96   
70.00   99.71   1.00    4.87    0.00    39.05   0.97   
80.00   99.72   1.00    3.75    0.00    40.76   0.97   
90.00   99.74   1.00    2.32    0.00    45.02   0.99   
100.00  99.76   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00023782
10.00   53.96   1.00    19.92   0.00    28.82   0.74   
20.00   67.14   1.00    13.25   0.00    30.28   0.81   
30.00   57.84   1.00    9.97    0.00    31.58   0.86   
40.00   67.65   1.00    7.88    0.00    32.90   0.90   
50.00   47.23   2.00    6.63    0.00    34.01   0.92   
60.00   52.52   1.00    4.99    0.00    36.06   0.95   
70.00   49.92   1.00    3.93    0.00    38.19   0.97   
80.00   56.69   1.00    3.16    0.00    40.38   0.98   
90.00   42.75   2.00    2.16    0.00    44.95   0.99   
100.00  42.39   2.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00025491
10.00   99.99   1.00    11.78   0.00    28.50   0.89   
20.00   99.99   1.00    9.19    0.00    30.23   0.92   
30.00   99.99   1.00    7.71    0.00    31.62   0.94   
40.00   100.00  1.00    6.47    0.00    33.01   0.96   
50.00   100.00  1.00    5.66    0.00    34.14   0.96   
60.00   100.00  1.00    4.51    0.00    36.16   0.98   
70.00   100.00  1.00    3.65    0.00    38.24   0.99   
80.00   100.00  1.00    2.99    0.00    40.36   0.99   
90.00   100.00  1.00    2.07    0.00    44.89   1.00   
100.00  100.00  1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00028468
10.00   94.18   1.00    13.65   0.00    30.03   0.85   
20.00   92.90   1.00    10.33   0.00    31.83   0.90   
30.00   94.08   1.00    8.47    0.00    33.24   0.92   
40.00   92.92   1.00    7.01    0.00    34.73   0.95   
50.00   92.71   1.00    6.38    0.00    36.35   0.96   
60.00   92.88   1.00    5.16    0.00    38.61   0.97   
70.00   93.49   1.00    4.24    0.00    40.74   0.98   
80.00   93.11   1.00    3.47    0.00    42.94   0.99   
90.00   93.04   1.00    2.54    0.00    47.01   1.00   
100.00  92.46   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00029544
10.00   11.73   2.00    20.55   0.00    31.56   0.86   
20.00   18.23   2.00    15.45   0.00    33.03   0.89   
30.00   17.04   2.00    12.46   0.00    34.22   0.91   
40.00   13.63   2.00    10.07   0.00    35.45   0.92   
50.00   16.66   2.00    8.68    0.00    36.51   0.93   
60.00   17.27   2.00    6.56    0.00    38.37   0.95   
70.00   15.19   2.00    5.15    0.00    40.24   0.97   
80.00   15.78   2.00    4.07    0.00    42.32   0.98   
90.00   15.53   2.00    2.72    0.00    46.25   0.99   
100.00  14.88   2.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00030074
10.00   64.59   1.00    37.39   0.00    37.53   0.96   
20.00   56.96   1.00    30.20   0.00    38.97   0.96   
30.00   56.52   1.00    24.86   0.00    39.98   0.97   
40.00   52.69   1.00    20.83   0.00    41.22   0.97   
50.00   48.27   1.00    18.70   0.00    42.35   0.98   
60.00   50.90   1.00    14.35   0.00    44.09   0.98   
70.00   49.32   1.00    11.24   0.00    45.59   0.99   
80.00   48.77   1.00    8.67    0.00    47.33   0.99   
90.00   46.40   1.00    5.38    0.00    50.51   0.99   
100.00  46.10   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00030193
10.00   99.38   1.00    37.50   0.00    29.42   0.72   
20.00   99.35   1.00    27.46   0.00    30.05   0.74   
30.00   99.59   1.00    21.16   0.00    30.52   0.76   
40.00   99.61   1.00    16.13   0.00    30.99   0.78   
50.00   99.68   1.00    8.52    0.00    32.28   0.83   
60.00   99.73   1.00    5.17    0.00    34.07   0.89   
70.00   99.72   1.00    3.60    0.00    36.32   0.93   
80.00   99.78   1.00    2.81    0.00    38.62   0.96   
90.00   99.74   1.00    1.87    0.00    43.91   0.99   
100.00  99.77   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00030457
10.00   1.55    11.00   60.97   0.00    37.33   0.93   
20.00   1.23    12.00   48.25   0.00    38.54   0.95   
30.00   0.76    13.00   40.49   0.00    39.53   0.95   
40.00   1.05    12.00   33.78   0.00    40.39   0.96   
50.00   1.31    10.00   25.70   0.00    41.51   0.96   
60.00   1.13    10.00   19.64   0.00    42.85   0.97   
70.00   1.10    10.00   14.95   0.00    44.11   0.98   
80.00   1.16    10.00   11.16   0.00    45.43   0.98   
90.00   1.21    10.00   5.82    0.00    48.19   0.99   
100.00  1.27    10.00   1.00    0.00    inf     1.00   
# ILSVRC2012_val_00031080
10.00   1.45    14.00   20.71   0.00    29.59   0.85   
20.00   1.39    13.00   15.43   0.00    30.58   0.88   
30.00   1.49    13.00   12.51   0.00    31.27   0.90   
40.00   1.75    13.00   10.14   0.00    31.92   0.91   
50.00   1.73    12.00   6.71    0.00    35.16   0.94   
60.00   1.53    12.00   5.01    0.00    37.23   0.96   
70.00   1.85    12.00   3.94    0.00    39.42   0.97   
80.00   1.65    13.00   3.19    0.00    41.52   0.98   
90.00   1.87    11.00   2.17    0.00    46.21   0.99   
100.00  1.90    11.00   1.00    0.00    inf     1.00   
# ILSVRC2012_val_00031090
10.00   0.91    17.00   22.06   0.00    32.58   0.90   
20.00   0.66    22.00   16.82   0.00    34.22   0.93   
30.00   0.25    40.00   13.97   0.00    35.57   0.94   
40.00   0.44    27.00   11.57   0.00    36.97   0.96   
50.00   0.30    35.00   10.07   0.00    38.29   0.97   
60.00   0.20    46.00   7.93    0.00    40.33   0.98   
70.00   0.14    61.00   6.35    0.00    42.20   0.98   
80.00   0.14    65.00   5.02    0.00    44.27   0.99   
90.00   0.11    75.00   3.47    0.00    47.76   0.99   
100.00  0.07    100.00  1.00    0.00    inf     1.00   
# ILSVRC2012_val_00033651
10.00   99.93   1.00    17.53   0.00    31.48   0.90   
20.00   99.91   1.00    13.68   0.00    33.00   0.92   
30.00   99.90   1.00    11.35   0.00    34.26   0.93   
40.00   99.90   1.00    9.43    0.00    35.51   0.95   
50.00   99.90   1.00    8.41    0.00    36.70   0.95   
60.00   99.90   1.00    6.52    0.00    38.55   0.97   
70.00   99.91   1.00    5.20    0.00    40.50   0.98   
80.00   99.91   1.00    4.12    0.00    42.58   0.99   
90.00   99.90   1.00    2.78    0.00    46.51   0.99   
100.00  99.89   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00033713
10.00   26.08   2.00    20.83   0.00    33.25   0.89   
20.00   11.09   3.00    14.47   0.00    34.61   0.91   
30.00   13.53   3.00    10.96   0.00    35.75   0.93   
40.00   14.43   3.00    8.55    0.00    37.11   0.95   
50.00   10.61   3.00    7.29    0.00    38.45   0.96   
60.00   9.65    3.00    5.63    0.00    40.65   0.97   
70.00   10.06   3.00    4.57    0.00    42.88   0.98   
80.00   10.77   3.00    3.75    0.00    45.16   0.99   
90.00   9.14    3.00    2.63    0.00    49.30   1.00   
100.00  9.21    3.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00033756
10.00   99.83   1.00    17.25   0.00    29.21   0.91   
20.00   99.87   1.00    13.76   0.00    30.26   0.93   
30.00   99.90   1.00    11.49   0.00    30.80   0.94   
40.00   99.91   1.00    9.67    0.00    31.32   0.95   
50.00   99.91   1.00    8.01    0.00    36.62   0.96   
60.00   99.91   1.00    6.28    0.00    38.42   0.97   
70.00   99.92   1.00    4.95    0.00    40.30   0.98   
80.00   99.92   1.00    3.92    0.00    42.21   0.98   
90.00   99.92   1.00    2.60    0.00    46.27   0.99   
100.00  99.92   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00035073
10.00   43.48   1.00    54.10   0.00    29.73   0.64   
20.00   33.89   2.00    26.73   0.00    30.32   0.69   
30.00   58.95   1.00    16.42   0.00    31.01   0.74   
40.00   46.59   1.00    11.19   0.00    31.94   0.80   
50.00   47.52   1.00    8.08    0.00    33.39   0.85   
60.00   43.93   1.00    5.63    0.00    35.37   0.90   
70.00   44.04   1.00    4.18    0.00    37.47   0.94   
80.00   45.04   1.00    3.24    0.00    39.63   0.96   
90.00   46.47   1.00    2.09    0.00    44.42   0.99   
100.00  48.64   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00035856
10.00   90.50   1.00    16.00   0.00    29.60   0.82   
20.00   94.87   1.00    11.68   0.00    31.18   0.87   
30.00   94.18   1.00    9.22    0.00    32.56   0.91   
40.00   95.11   1.00    7.43    0.00    34.03   0.93   
50.00   92.99   1.00    6.44    0.00    35.49   0.95   
60.00   94.56   1.00    5.03    0.00    37.67   0.97   
70.00   93.81   1.00    4.05    0.00    39.83   0.98   
80.00   94.96   1.00    3.33    0.00    42.10   0.99   
90.00   94.75   1.00    2.41    0.00    46.27   1.00   
100.00  94.21   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00037302
10.00   14.59   1.00    32.84   0.00    33.87   0.88   
20.00   21.21   1.00    25.21   0.00    35.15   0.90   
30.00   19.85   1.00    20.53   0.00    36.13   0.92   
40.00   16.20   1.00    16.37   0.00    37.14   0.93   
50.00   16.53   1.00    14.01   0.00    38.10   0.94   
60.00   18.89   1.00    10.17   0.00    39.62   0.95   
70.00   17.84   1.00    7.53    0.00    41.23   0.96   
80.00   18.67   1.00    5.62    0.00    43.11   0.98   
90.00   19.54   1.00    3.39    0.00    46.83   0.99   
100.00  18.76   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00037398
10.00   9.46    3.00    41.64   0.00    31.18   0.78   
20.00   9.25    3.00    32.00   0.00    31.89   0.80   
30.00   10.73   3.00    24.97   0.00    32.39   0.81   
40.00   10.81   3.00    18.26   0.00    32.87   0.83   
50.00   10.11   3.00    12.02   0.00    34.74   0.86   
60.00   9.87    3.00    7.28    0.00    36.29   0.90   
70.00   10.27   3.00    4.94    0.00    38.21   0.93   
80.00   10.73   3.00    3.68    0.00    40.32   0.96   
90.00   10.34   3.00    2.25    0.00    45.04   0.98   
100.00  10.54   3.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00038036
10.00   87.89   1.00    23.93   0.00    34.23   0.93   
20.00   84.58   1.00    18.93   0.00    35.73   0.94   
30.00   89.12   1.00    15.84   0.00    36.94   0.95   
40.00   91.41   1.00    13.29   0.00    38.12   0.96   
50.00   93.19   1.00    11.76   0.00    39.34   0.96   
60.00   93.46   1.00    9.16    0.00    41.04   0.97   
70.00   94.08   1.00    7.19    0.00    42.74   0.98   
80.00   94.76   1.00    5.53    0.00    44.62   0.99   
