# ILSVRC2012_val_00001758
20.00   73.29   1.00    5.82    0.00    26.50   0.81   
30.00   81.67   1.00    4.70    0.00    27.84   0.85   
40.00   76.35   1.00    3.87    0.00    29.26   0.88   
50.00   83.58   1.00    3.40    0.00    30.28   0.90   
60.00   81.36   1.00    3.06    0.00    31.10   0.91   
70.00   81.88   1.00    2.72    0.00    32.07   0.92   
80.00   78.55   1.00    2.19    0.00    34.05   0.95   
90.00   79.42   1.00    1.55    0.00    37.51   0.97   
100.00  82.21   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00017188
10.00   4.46    4.00    12.50   0.00    28.17   0.77   
20.00   4.24    4.00    9.03    0.00    29.55   0.82   
30.00   4.43    4.00    7.18    0.00    30.63   0.86   
40.00   4.57    4.00    5.98    0.00    31.65   0.89   
50.00   7.48    2.00    5.16    0.00    32.38   0.90   
60.00   5.81    4.00    4.61    0.00    33.07   0.91   
70.00   8.66    3.00    3.99    0.00    33.93   0.93   
80.00   7.94    2.00    2.99    0.00    35.78   0.95   
90.00   8.69    3.00    1.90    0.00    39.40   0.98   
100.00  8.54    2.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00017630
10.00   83.49   1.00    25.37   0.00    31.85   0.77   
20.00   75.74   1.00    17.53   0.00    32.68   0.78   
30.00   63.19   1.00    12.26   0.00    33.47   0.81   
40.00   68.33   1.00    9.19    0.00    34.30   0.83   
50.00   69.53   1.00    7.13    0.00    34.98   0.85   
60.00   64.62   1.00    5.76    0.00    35.71   0.87   
70.00   58.47   1.00    4.59    0.00    36.43   0.90   
80.00   53.81   1.00    3.28    0.00    38.26   0.93   
90.00   52.36   1.00    1.88    0.00    42.70   0.98   
100.00  54.22   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00018053
10.00   91.80   1.00    9.78    0.00    27.62   0.82   
20.00   92.64   1.00    7.37    0.00    29.11   0.86   
30.00   89.43   1.00    5.97    0.00    30.26   0.88   
40.00   89.39   1.00    4.99    0.00    31.40   0.90   
50.00   83.54   1.00    4.37    0.00    32.31   0.92   
60.00   86.26   1.00    3.83    0.00    33.17   0.93   
70.00   86.61   1.00    3.38    0.00    34.08   0.94   
80.00   83.73   1.00    2.68    0.00    35.94   0.96   
90.00   82.41   1.00    1.71    0.00    40.14   0.98   
100.00  79.01   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00019786
10.00   0.00    175.00  9.86    0.00    27.28   0.80   
20.00   0.00    146.00  7.46    0.00    28.81   0.84   
30.00   0.00    124.00  5.97    0.00    29.96   0.87   
40.00   0.00    121.00  4.94    0.00    31.13   0.89   
50.00   0.01    104.00  4.30    0.00    32.07   0.91   
60.00   0.01    98.00   3.74    0.00    32.94   0.92   
70.00   0.01    108.00  3.38    0.00    33.73   0.93   
80.00   0.01    103.00  2.63    0.00    35.85   0.95   
90.00   0.01    100.00  1.72    0.00    39.85   0.97   
100.00  0.01    100.00  1.00    0.00    inf     1.00   
# ILSVRC2012_val_00019998
10.00   99.61   1.00    9.90    0.00    27.75   0.86   
20.00   99.65   1.00    7.66    0.00    29.30   0.89   
30.00   99.66   1.00    6.25    0.00    30.60   0.91   
40.00   99.77   1.00    5.36    0.00    31.78   0.92   
50.00   99.74   1.00    4.69    0.00    32.64   0.93   
60.00   99.88   1.00    4.19    0.00    33.45   0.94   
70.00   99.87   1.00    3.75    0.00    34.30   0.94   
80.00   99.91   1.00    2.97    0.00    36.05   0.96   
90.00   99.92   1.00    1.84    0.00    39.77   0.98   
100.00  99.94   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00020807
10.00   99.56   1.00    9.72    0.00    26.38   0.82   
20.00   99.87   1.00    7.22    0.00    27.77   0.87   
30.00   99.92   1.00    5.87    0.00    28.90   0.90   
40.00   99.94   1.00    4.93    0.00    30.02   0.92   
50.00   99.91   1.00    4.21    0.00    31.04   0.93   
60.00   99.92   1.00    3.72    0.00    31.85   0.94   
70.00   99.94   1.00    3.28    0.00    32.73   0.95   
80.00   99.92   1.00    2.52    0.00    34.85   0.97   
90.00   99.91   1.00    1.67    0.00    38.80   0.99   
100.00  99.93   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00021855
10.00   91.14   1.00    9.43    0.00    25.71   0.80   
20.00   90.61   1.00    6.90    0.00    27.41   0.86   
30.00   90.94   1.00    5.65    0.00    28.73   0.89   
40.00   86.91   1.00    4.68    0.00    30.19   0.91   
50.00   92.03   1.00    4.01    0.00    31.48   0.93   
60.00   93.80   1.00    3.52    0.00    32.35   0.94   
70.00   94.48   1.00    3.17    0.00    33.36   0.95   
80.00   94.60   1.00    2.49    0.00    35.45   0.97   
90.00   95.14   1.00    1.63    0.00    39.66   0.99   
100.00  95.72   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00021915
10.00   22.96   2.00    13.21   0.00    28.21   0.78   
20.00   46.47   1.00    9.74    0.00    29.56   0.82   
30.00   46.32   1.00    7.81    0.00    30.66   0.85   
40.00   46.96   1.00    6.42    0.00    31.70   0.87   
50.00   47.38   1.00    5.55    0.00    32.44   0.89   
60.00   47.76   1.00    4.88    0.00    33.16   0.90   
70.00   49.58   1.00    4.26    0.00    33.92   0.91   
80.00   41.31   1.00    3.11    0.00    35.82   0.94   
90.00   46.64   1.00    1.91    0.00    39.36   0.97   
100.00  44.54   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00022002
10.00   12.09   3.00    6.67    0.00    24.69   0.87   
20.00   21.22   2.00    5.26    0.00    26.20   0.91   
30.00   32.61   1.00    4.38    0.00    27.61   0.93   
40.00   53.86   1.00    3.68    0.00    29.19   0.95   
50.00   64.03   1.00    3.31    0.00    30.13   0.96   
60.00   66.36   1.00    3.01    0.00    30.98   0.96   
70.00   69.06   1.00    2.75    0.00    31.98   0.97   
80.00   74.97   1.00    2.21    0.00    34.32   0.98   
90.00   74.79   1.00    1.57    0.00    38.56   0.99   
100.00  78.04   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00022204
10.00   25.76   1.00    12.81   0.00    26.71   0.66   
20.00   46.25   1.00    8.40    0.00    28.00   0.75   
30.00   40.01   1.00    6.34    0.00    29.20   0.81   
40.00   43.81   1.00    5.07    0.00    30.52   0.85   
50.00   57.15   1.00    4.22    0.00    31.71   0.88   
60.00   45.77   1.00    3.67    0.00    32.66   0.90   
70.00   46.99   1.00    3.24    0.00    33.61   0.92   
80.00   53.28   1.00    2.49    0.00    35.84   0.95   
90.00   52.78   1.00    1.62    0.00    40.17   0.98   
100.00  54.35   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00023475
10.00   98.94   1.00    9.62    0.00    28.65   0.89   
20.00   99.28   1.00    7.52    0.00    30.19   0.92   
30.00   99.41   1.00    6.20    0.00    31.58   0.93   
40.00   99.32   1.00    5.28    0.00    32.72   0.94   
50.00   99.45   1.00    4.67    0.00    33.53   0.95   
60.00   99.67   1.00    4.18    0.00    34.47   0.95   
70.00   99.71   1.00    3.78    0.00    35.13   0.96   
80.00   99.71   1.00    3.00    0.00    36.91   0.97   
90.00   99.71   1.00    1.88    0.00    40.64   0.98   
100.00  99.74   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00023782
10.00   19.91   2.00    16.14   0.00    27.41   0.58   
20.00   33.77   2.00    10.09   0.00    28.36   0.69   
30.00   45.50   1.00    7.23    0.00    29.33   0.77   
40.00   32.74   2.00    5.61    0.00    30.37   0.82   
50.00   74.09   1.00    4.62    0.00    31.29   0.86   
60.00   74.07   1.00    3.98    0.00    32.15   0.88   
70.00   74.83   1.00    3.45    0.00    33.04   0.91   
80.00   56.80   1.00    2.61    0.00    35.22   0.94   
90.00   54.89   1.00    1.65    0.00    39.60   0.98   
100.00  50.16   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00025491
10.00   99.98   1.00    8.01    0.00    25.44   0.82   
20.00   99.99   1.00    5.86    0.00    27.19   0.88   
30.00   99.99   1.00    4.75    0.00    28.63   0.91   
40.00   100.00  1.00    4.08    0.00    29.89   0.93   
50.00   100.00  1.00    3.56    0.00    31.06   0.94   
60.00   100.00  1.00    3.18    0.00    31.99   0.95   
70.00   99.99   1.00    2.85    0.00    33.08   0.96   
80.00   99.99   1.00    2.32    0.00    35.10   0.98   
90.00   100.00  1.00    1.60    0.00    39.33   0.99   
100.00  100.00  1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00028468
10.00   89.61   1.00    9.82    0.00    27.54   0.76   
20.00   94.21   1.00    6.72    0.00    29.03   0.83   
30.00   94.56   1.00    5.30    0.00    30.30   0.87   
40.00   94.41   1.00    4.37    0.00    31.54   0.90   
50.00   94.08   1.00    3.76    0.00    32.66   0.92   
60.00   93.98   1.00    3.34    0.00    33.61   0.93   
70.00   93.88   1.00    2.97    0.00    34.60   0.95   
80.00   92.86   1.00    2.38    0.00    36.81   0.97   
90.00   92.34   1.00    1.62    0.00    41.01   0.99   
100.00  92.57   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00029544
10.00   16.95   1.00    13.52   0.00    29.36   0.82   
20.00   18.10   1.00    10.07   0.00    30.68   0.86   
30.00   24.49   2.00    8.05    0.00    31.77   0.88   
40.00   24.73   1.00    6.64    0.00    32.78   0.89   
50.00   21.71   1.00    5.69    0.00    33.61   0.91   
60.00   20.96   1.00    5.05    0.00    34.29   0.91   
70.00   21.81   1.00    4.38    0.00    35.08   0.92   
80.00   17.93   2.00    3.27    0.00    36.84   0.94   
90.00   16.72   2.00    1.93    0.00    40.52   0.97   
100.00  15.87   2.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00030074
10.00   71.72   1.00    12.20   0.00    35.07   0.95   
20.00   68.77   1.00    10.51   0.00    36.43   0.95   
30.00   64.49   1.00    8.75    0.00    37.36   0.96   
40.00   65.64   1.00    7.60    0.00    38.28   0.96   
50.00   56.65   1.00    6.50    0.00    39.04   0.96   
60.00   57.86   1.00    5.75    0.00    39.85   0.97   
70.00   56.57   1.00    5.11    0.00    40.51   0.97   
80.00   50.54   1.00    3.80    0.00    41.96   0.97   
90.00   47.74   1.00    2.13    0.00    45.38   0.99   
100.00  46.10   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00030193
10.00   89.14   1.00    18.47   0.00    30.14   0.80   
20.00   96.67   1.00    13.76   0.00    31.24   0.82   
30.00   97.50   1.00    11.23   0.00    32.10   0.84   
40.00   97.13   1.00    9.32    0.00    32.88   0.85   
50.00   97.81   1.00    7.87    0.00    33.51   0.87   
60.00   98.52   1.00    6.72    0.00    34.06   0.88   
70.00   99.08   1.00    5.73    0.00    34.62   0.89   
80.00   99.12   1.00    4.00    0.00    36.06   0.91   
90.00   99.69   1.00    1.97    0.00    39.71   0.96   
100.00  99.66   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00030457
10.00   2.89    5.00    14.30   0.00    35.28   0.92   
20.00   2.14    8.00    11.63   0.00    36.47   0.93   
30.00   1.70    9.00    9.99    0.00    37.42   0.94   
40.00   2.02    10.00   8.61    0.00    38.24   0.94   
50.00   1.83    9.00    7.63    0.00    38.88   0.95   
60.00   1.97    9.00    6.83    0.00    39.54   0.95   
70.00   1.58    9.00    6.16    0.00    40.09   0.96   
80.00   1.61    10.00   4.71    0.00    41.35   0.96   
90.00   1.02    10.00   2.65    0.00    43.65   0.97   
100.00  1.08    10.00   1.00    0.00    inf     1.00   
# ILSVRC2012_val_00031080
10.00   1.52    12.00   13.53   0.00    28.33   0.80   
20.00   2.12    11.00   9.57    0.00    29.61   0.86   
30.00   1.56    12.00   7.40    0.00    30.86   0.89   
40.00   1.82    12.00   5.93    0.00    32.03   0.91   
50.00   1.68    13.00   5.04    0.00    33.00   0.92   
60.00   2.28    10.00   4.40    0.00    33.90   0.93   
70.00   1.89    12.00   3.89    0.00    34.70   0.94   
80.00   1.89    12.00   2.93    0.00    36.87   0.96   
90.00   2.03    11.00   1.85    0.00    40.88   0.98   
100.00  2.13    11.00   1.00    0.00    inf     1.00   
# ILSVRC2012_val_00031090
10.00   0.85    12.00   11.31   0.00    29.39   0.83   
20.00   0.57    18.00   8.28    0.00    30.78   0.88   
30.00   1.36    8.00    6.65    0.00    31.99   0.90   
40.00   0.47    17.00   5.54    0.00    33.16   0.92   
50.00   0.34    34.00   4.78    0.00    34.21   0.94   
60.00   0.35    35.00   4.28    0.00    34.93   0.94   
70.00   0.46    27.00   3.77    0.00    35.83   0.95   
80.00   0.22    44.00   2.94    0.00    37.80   0.97   
90.00   0.13    59.00   1.86    0.00    41.74   0.98   
100.00  0.15    55.00   1.00    0.00    inf     1.00   
# ILSVRC2012_val_00033651
10.00   99.53   1.00    10.65   0.00    29.20   0.87   
20.00   99.82   1.00    8.31    0.00    30.58   0.89   
30.00   99.79   1.00    6.81    0.00    31.77   0.91   
40.00   99.87   1.00    5.77    0.00    32.71   0.92   
50.00   99.92   1.00    5.10    0.00    33.53   0.93   
60.00   99.90   1.00    4.49    0.00    34.37   0.94   
70.00   99.85   1.00    3.99    0.00    35.05   0.95   
80.00   99.88   1.00    3.01    0.00    36.74   0.96   
90.00   99.91   1.00    1.86    0.00    40.49   0.98   
100.00  99.90   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00033713
10.00   20.16   1.00    15.74   0.00    31.43   0.86   
20.00   26.30   1.00    12.30   0.00    32.39   0.88   
30.00   18.55   2.00    9.62    0.00    33.20   0.89   
40.00   15.23   2.00    7.66    0.00    34.03   0.91   
50.00   13.85   2.00    6.21    0.00    34.75   0.92   
60.00   9.50    3.00    5.22    0.00    35.45   0.93   
70.00   10.50   3.00    4.46    0.00    36.16   0.94   
80.00   12.28   3.00    3.15    0.00    38.10   0.96   
90.00   12.17   3.00    1.87    0.00    42.50   0.98   
100.00  10.15   3.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00033756
10.00   99.74   1.00    10.98   0.00    28.37   0.89   
20.00   99.83   1.00    8.50    0.00    29.90   0.91   
30.00   99.85   1.00    7.01    0.00    31.13   0.93   
40.00   99.88   1.00    5.87    0.00    32.40   0.94   
50.00   99.80   1.00    5.09    0.00    33.41   0.94   
60.00   99.77   1.00    4.57    0.00    34.33   0.95   
70.00   99.85   1.00    4.15    0.00    35.11   0.95   
80.00   99.87   1.00    3.24    0.00    37.05   0.96   
90.00   99.93   1.00    1.93    0.00    40.69   0.98   
100.00  99.93   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00035073
10.00   62.11   1.00    37.36   0.00    30.21   0.65   
20.00   61.48   1.00    25.01   0.00    30.70   0.67   
30.00   48.86   1.00    16.92   0.00    31.11   0.69   
40.00   41.43   1.00    12.06   0.00    31.54   0.71   
50.00   39.28   1.00    9.26    0.00    31.96   0.74   
60.00   44.26   1.00    6.91    0.00    32.53   0.78   
70.00   44.66   1.00    5.10    0.00    33.23   0.82   
80.00   50.70   1.00    3.36    0.00    35.07   0.89   
90.00   47.76   1.00    1.82    0.00    39.60   0.96   
100.00  52.20   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00035856
10.00   95.18   1.00    11.02   0.00    27.56   0.74   
20.00   92.54   1.00    7.98    0.00    28.73   0.80   
30.00   86.96   1.00    6.11    0.00    29.83   0.84   
40.00   92.44   1.00    5.02    0.00    30.87   0.87   
50.00   96.66   1.00    4.26    0.00    31.80   0.90   
60.00   96.72   1.00    3.69    0.00    32.67   0.91   
70.00   95.86   1.00    3.24    0.00    33.59   0.93   
80.00   94.44   1.00    2.49    0.00    35.79   0.96   
90.00   95.30   1.00    1.65    0.00    40.06   0.98   
100.00  94.40   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00037302
10.00   23.92   1.00    17.28   0.00    32.05   0.86   
20.00   26.92   1.00    13.54   0.00    33.13   0.88   
30.00   21.20   1.00    11.10   0.00    34.02   0.89   
40.00   20.48   1.00    9.35    0.00    34.93   0.91   
50.00   15.94   1.00    8.03    0.00    35.60   0.91   
60.00   14.52   1.00    6.97    0.00    36.22   0.92   
70.00   15.47   1.00    6.02    0.00    36.86   0.93   
80.00   15.65   1.00    4.38    0.00    38.12   0.94   
90.00   17.40   1.00    2.29    0.00    41.16   0.97   
100.00  19.62   1.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00037398
10.00   5.52    3.00    21.95   0.00    31.08   0.81   
20.00   7.62    3.00    17.13   0.00    32.22   0.83   
30.00   6.84    3.00    14.55   0.00    33.05   0.84   
40.00   6.12    3.00    12.14   0.00    33.86   0.86   
50.00   9.02    3.00    10.33   0.00    34.51   0.87   
60.00   8.54    3.00    8.88    0.00    35.02   0.87   
70.00   9.46    3.00    7.26    0.00    35.43   0.88   
80.00   10.65   3.00    4.75    0.00    36.72   0.90   
90.00   10.75   3.00    2.26    0.00    39.86   0.95   
100.00  11.46   3.00    1.00    0.00    inf     1.00   
# ILSVRC2012_val_00038036
10.00   65.03   1.00    12.33   0.00    31.80   0.91   
20.00   77.83   1.00    9.93    0.00    33.21   0.93   
30.00   88.46   1.00    8.45    0.00    34.22   0.94   
40.00   86.62   1.00    7.18    0.00    35.36   0.94   
50.00   87.75   1.00    6.33    0.00    36.18   0.95   
60.00   88.63   1.00    5.61    0.00    36.90   0.95   
70.00   90.16   1.00    5.01    0.00    37.57   0.96   
80.00   91.01   1.00    3.78    0.00    39.13   0.96   
